3097|63|1388.90|18|33|15107|0|||5015|1395|||1|1|1
2832|63|1666.70|15|18|15878|0|||16|1407|||1|2|1
4511|63|2500.00|20|23|15607|0|||2363|1407|||1|1|1
41253|63|1250.00|18|11|16214|0|||2511|1410|||1|1|1
1498|63|1666.70|6|11|16195|0|||468|1413|||1|1|1
40822|63|2500.00|10|18|15864|0|||6196|1418|||1|1|1
1519|63|1388.90|18|23|15621|0|||4218|1421|||1|1|1
41225|63|1388.90|18|14|16064|0|||404|1432|||1|1|1
101|63|2500.00|20|17|15906|0|||426|1446|||1|1|1
42879|63|1666.70|15|24|15562|0|||3031|1820|||1|1|1
40355|63|1666.70|24|15|16011|0|||3801|1820|||1|1|1
1825|63|1470.60|17|6|16468|0|||2635|1824|||1|1|1
2635|63|2000.00|20|13|16117|0|||1823|1825|||1|1|1
3663|63|972.20|18|6|16452|0|||3573|2206|||1|1|1
40214|63|1388.90|18|24|15545|0|||432|2242|||1|1|1
42761|63|1388.90|18|11|16185|0|||467|2242|||1|1|1
2147|63|1388.90|18|9|16312|0|||1007|2242|||1|1|1
43705|63|781.20|16|11|16210|0|||2292|2264|||1|1|1
40173|63|1388.90|18|1|16621|0|||3810|2264|||1|1|1
2235|63|2083.30|24|24|15533|0|||2166|2265|||1|1|1
3450|63|666.70|12|6|16490|0|||60|2271|||1|1|1
3758|63|2083.30|12|12|16180|0|||3810|2271|||1|1|1
1468|63|833.30|15|13|16083|0|||3016|2274|||1|1|1
1828|63|16.00|8|1|16670|0|||20|2354|||2|2|2
1410|63|1666.70|15|15|16001|0|||509|2416|||1|1|1
9515|63|1521.70|23|53|15469|0|||3029|2417|||1|1|1
41670|63|1000.00|15|15|16429|0|||9345|2417|||1|1|1
2206|63|2083.30|12|6|16488|0|||3663|2433|||1|1|1
7950|63|1388.90|18|18|15848|0|||7531|2446|||1|1|1
1413|63|2500.00|10|13|16088|0|||1498|2447|||1|1|1
93|63|1750.00|20|16|15985|0|||40816|2448|||1|1|1
456|63|416.70|12|13|16092|0|||420|2463|||1|1|1
211|63|1388.90|18|3|16496|0|||496|2463|||1|1|1
2511|63|2500.00|20|12|16165|0|||40242|2473|||1|1|1
1331|63|666.70|12|6|16450|0|||1220|2529|||1|1|1
1354|63|1388.90|18|2|16559|0|||1843|2593|||1|1|1
2806|63|1666.70|24|25|15465|0|||469|2805|||1|1|1
43801|63|1388.90|18|21|15746|0|||8508|2817|||1|1|1
4802|63|2500.00|20|21|15734|0|||40117|2817|||1|1|1
3593|63|1666.70|6|9|16323|0|||3719|2846|||1|1|1
4531|63|1666.70|15|13|16090|0|||40478|3016|||1|1|1
469|63|1388.90|18|32|15243|0|||456|3028|||1|1|1
3777|63|2083.30|24|26|15375|0|||3470|3055|||1|1|1
43304|63|1500.00|10|20|15763|0|||2437|3410|||1|1|1
4330|63|750.00|10|19|15793|0|||519|3414|||1|1|1
6710|63|1388.90|18|20|15765|0|||3639|3435|||1|1|1
7149|63|2083.30|24|24|16205|0|||6933|3445|||1|1|1
40900|63|2083.30|12|13|16066|0|||7915|3445|||1|1|1
3481|63|666.70|12|2|16561|0|||402|3450|||1|1|1
468|63|1388.90|18|31|15305|0|||2294|3499|||1|1|2
1276|63|2045.40|11|19|15833|0|||3473|3573|||1|1|1
7512|63|1388.90|18|19|15829|0|||45|3582|||1|1|1
3949|63|666.70|12|3|16506|0|||40252|3582|||1|1|1
3719|63|833.30|12|9|16309|0|||112|3593|||1|1|1
3807|63|2083.30|12|2|16548|0|||1858|3617|||1|1|1
1805|63|1666.70|15|9|16319|0|||3429|3662|||1|1|1
435|63|2500.00|20|24|15531|0|||3575|3764|||1|1|1
560|63|2083.30|24|22|15676|0|||2497|3786|||1|1|1
1491|63|1250.00|12|22|15644|0|||416|3917|||1|1|1
8503|63|1666.70|24|7|16441|0|||1267|3922|||1|1|1
2570|63|2500.00|10|11|16208|0|||2248|4209|||1|1|1
2426|63|1875.00|24|23|15594|0|||442|4216|||1|1|1
4218|63|666.70|12|13|16065|0|||1421|4216|||1|1|1
3503|63|2083.30|12|12|16160|0|||1224|4329|||1|1|1
9193|63|937.50|16|17|9792|0|||40886|4511|||1|1|1
9193|63|937.50|16|29|10377|0|||40886|4511|||1|1|1
3051|63|1000.00|10|12|16162|0|||8738|4531|||1|1|1
2853|63|2500.00|10|11|16197|0|||1220|4555|||1|1|1
421|63|694.40|18|22|15670|0|||2211|4653|||1|1|1
40116|63|1111.10|18|9|16311|0|||209|4679|||1|1|1
40337|63|1666.70|15|30|15326|0|||4216|4679|||1|1|1
816|63|2000.00|10|8|16384|0|||7001|4690|||1|1|1
177|63|1923.10|13|9|16340|0|||468|4706|||1|1|1
3445|63|1388.90|18|22|15794|0|||295|5015|||1|1|1
42285|63|1666.70|15|39|15846|0|||7916|5717|||1|1|1
40387|63|1041.70|12|1|16584|0|||7923|5740|||1|1|1
6994|63|1923.10|13|13|16100|0|||647|5754|||1|1|1
18588|63|1458.30|24|20|16299|0|||9182|5758|||1|1|1
2510|63|2083.30|12|13|16107|0|||3474|5760|||1|1|1
5728|63|1388.90|18|27|16141|0|||7916|5918|||1|1|1
3769|63|2083.30|12|7|16417|0|||1407|5921|||1|1|1
3810|63|1388.90|18|21|15718|0|||3825|6114|||1|1|1
6173|63|1388.90|18|5|16523|0|||8134|6133|||1|1|1
9343|63|533.30|15|15|16430|0|||6178|6138|||1|1|1
6962|63|1111.10|18|22|16229|0|||7959|6163|||1|1|2
5717|63|1666.70|24|48|15641|0|||9151|6171|||1|1|1
8220|63|1666.70|15|47|15690|0|||20356|6172|||1|1|1
40031|63|1388.90|18|44|15757|0|||3917|6173|||1|1|1
9177|63|1388.90|18|40|15293|0|||2584|6190|||1|1|1
9206|63|1388.90|18|35|15968|0|||40193|6190|||1|1|1
7957|63|1388.90|18|20|16297|0|||6144|6195|||1|1|1
489|63|1500.00|4|6|16476|0|||1216|6196|||1|1|1
3686|63|694.40|18|26|15446|0|||3512|6709|||1|1|1
6910|63|833.30|6|23|16204|0|||7140|6908|||1|1|1
7108|63|972.20|18|45|15724|0|||6955|6927|||1|1|1
8714|63|2000.00|20|52|15518|0|||9902|6928|||1|1|1
9362|63|1388.90|18|24|16207|0|||9368|6962|||1|1|1
40320|63|2500.00|20|41|15806|0|||8720|6984|||1|1|1
9180|63|1875.00|24|29|16074|0|||9168|6997|||1|1|1
1858|63|1333.30|15|1|16601|0|||5015|7001|||1|1|1
462|63|1388.90|18|8|16369|0|||40341|7105|||1|1|1
647|63|2500.00|20|25|15488|0|||6994|7146|||1|1|1
8196|63|1388.90|18|15|16434|0|||6154|7519|||1|1|1
43276|63|2500.00|10|32|16043|0|||7950|7531|||1|1|1
41754|63|458.30|12|6|16469|0|||7923|7904|||1|1|1
1812|63|1666.70|15|26|15986|0|||6709|7915|||1|1|1
9151|63|972.20|18|6|16509|0|||7505|7934|||1|1|1
9302|63|1111.10|18|6|16474|0|||3617|7943|||1|1|1
8729|63|1666.70|6|4|16569|0|||5754|7949|||1|1|1
9204|63|1250.00|10|22|16247|0|||6154|8101|||1|1|1
9910|63|1458.30|24|25|16168|0|||9932|8105|||1|1|1
40346|63|750.00|12|18|16349|0|||6942|8123|||1|1|1
1269|63|1388.90|18|30|15324|0|||426|8186|||1|1|1
8207|63|1388.90|18|21|16267|0|||7951|8188|||1|1|1
8728|63|2083.30|24|52|15520|0|||9902|8200|||1|1|1
8188|63|1111.10|18|40|15813|0|||7951|8207|||1|1|1
8216|63|666.70|12|1|16614|0|||9361|8215|||1|1|1
41381|63|1500.00|10|19|16328|0|||9135|8218|||1|1|1
7952|63|833.30|18|22|16251|0|||2236|8219|||1|2|1
2430|63|1666.70|21|4|16572|0|||8201|8219|||1|1|1
41166|63|1388.90|18|21|16268|0|||9934|8223|||1|1|1
8734|63|1250.00|14|18|16333|0|||40574|8229|||1|1|1
5920|63|1458.30|24|41|15797|0|||2487|8301|||1|1|1
3922|63|1590.90|11|11|16222|0|||1331|8503|||1|1|1
3695|63|1388.90|18|6|16482|0|||1858|8503|||1|1|1
9202|63|1388.90|18|49|15639|0|||9304|8722|||1|1|1
5754|63|1388.90|18|11|16201|0|||6994|8729|||1|1|1
7949|63|2083.30|24|56|15401|0|||40817|8729|||1|1|1
8146|63|291.70|12|48|15679|0|||9167|8741|||1|1|1
6193|63|1388.90|18|16|16393|0|||9194|9110|||1|1|1
7954|63|694.40|18|40|15826|0|||9950|9112|||1|1|1
9125|63|1388.90|18|5|16541|0|||9163|9116|||1|1|1
7302|63|1388.90|18|24|16189|0|||6505|9170|||1|1|1
9109|63|1093.80|16|75|15506|0|||6160|9175|||0|1|1
6160|63|972.20|18|65|15312|0|||9109|9175|||1|0|1
9947|63|1388.90|18|69|15182|0|||8168|9185|||1|1|1
7146|63|1111.10|18|10|16248|0|||647|9190|||1|1|1
6908|63|833.30|12|29|16097|0|||6910|9301|||1|1|1
9329|63|1458.30|24|48|15665|0|||9916|9328|||1|1|1
8210|63|1388.90|18|41|15798|0|||5910|9338|||1|1|1
40517|63|1388.90|18|13|16119|0|||9358|9351|||1|1|1
42035|63|1388.90|18|48|15664|0|||9953|9356|||1|1|1
9192|63|1388.90|18|48|15667|0|||6505|9357|||1|1|1
40954|63|833.30|18|22|16235|0|||2417|9364|||1|1|2
8303|63|694.40|18|2|16618|0|||7958|9366|||1|1|1
5753|63|833.30|18|6|16518|0|||5719|9515|||1|1|1
9328|63|1000.00|10|36|15909|0|||8706|9910|||1|1|1
6928|63|1458.30|24|44|15750|0|||6933|9926|||1|1|1
8104|63|694.40|18|42|15885|0|||9212|9926|||1|1|1
8225|63|666.70|12|30|16054|0|||8223|9934|||1|1|1
20389|63|550.00|10|34|15972|0|||5902|9938|||1|1|1
6701|63|2000.00|20|39|15855|0|||6978|9950|||1|1|1
4225|63|2500.00|10|1|16580|0|||3811|10704|||1|1|1
9207|63|2500.00|4|2|16551|0|||6177|10704|||1|1|1
41650|63|1000.00|15|14|16057|0|||9345|12402|||1|1|1
20356|63|1388.90|18|62|15504|0|||8220|20367|||1|1|1
9938|63|1000.00|10|35|15966|0|||40336|20389|||1|1|1
209|63|1000.00|10|13|16115|0|||12402|40116|||1|1|1
1425|63|2045.40|22|17|15932|0|||1448|40242|||1|1|1
4216|63|1785.70|14|10|16252|0|||4218|40337|||1|1|1
6942|63|1000.00|15|34|15973|0|||8123|40346|||1|1|1
3110|63|1250.00|12|21|15736|0|||3582|40352|||1|1|1
453|63|1388.90|18|33|15221|0|||4680|40368|||1|1|1
42707|63|1388.90|18|32|16019|0|||17565|40518|||1|1|1
6178|63|2083.30|12|33|16002|0|||6138|40533|||1|1|1
9335|63|2250.00|20|50|15601|0|||9506|40545|||1|1|1
416|63|1500.00|10|19|15784|0|||3004|40587|||1|1|1
5015|63|1388.90|18|15|16030|0|||295|40621|||1|1|1
42060|63|1590.90|11|14|16038|0|||12274|40629|||1|1|1
8729|63|1388.90|18|38|12777|0|||5754|40817|||1|1|1
6946|63|500.00|10|17|16382|0|||9116|40918|||1|1|1
40367|63|1250.00|12|19|15838|0|||3474|40945|||1|1|1
3474|63|1388.90|18|20|15783|0|||3811|40945|||1|1|1
43406|63|833.30|18|22|16262|0|||9198|40966|||1|1|1
43564|63|1388.90|18|24|15510|0|||5007|41038|||1|1|1
7531|63|1388.90|18|21|15715|0|||7950|41100|||1|1|1
40136|63|972.20|18|54|15447|0|||7959|41166|||1|1|1
41110|63|1388.90|18|19|15801|0|||3418|41175|||1|1|1
9370|63|1666.70|24|8|16360|0|||488|41329|||1|1|1
6915|63|1388.90|18|7|16419|0|||9341|41407|||1|1|1
42645|63|1388.90|18|65|15304|0|||2484|41444|||1|1|1
43342|63|900.00|10|7|16440|0|||2471|41523|||1|1|1
5007|63|1388.90|18|31|15313|0|||3461|41650|||1|1|1
3029|63|1388.90|18|36|15910|0|||4218|41670|||1|1|1
2417|63|1250.00|18|22|16249|0|||9932|41670|||1|1|1
6505|63|694.40|18|67|15206|0|||9178|41740|||1|1|1
42160|63|937.50|16|4|16557|0|||2584|41821|||1|1|1
477|63|2500.00|10|12|16166|0|||3469|41860|||1|1|1
5918|63|2500.00|10|2|16607|0|||5728|42002|||1|1|1
6200|63|1388.90|18|31|16032|0|||9205|42035|||1|1|1
2609|63|1111.10|18|2|16570|0|||121|42123|||1|1|1
6119|63|1388.90|18|29|16073|0|||9180|42184|||1|1|1
2519|63|666.70|12|21|15744|0|||458|42377|||1|1|1
42342|63|833.30|12|29|16067|0|||6163|42650|||1|2|1
42168|63|1388.90|18|12|16147|0|||4207|42657|||1|1|1
43281|63|416.70|12|9|16326|0|||40691|42657|||1|1|1
2143|63|1388.90|18|26|15485|0|||269|42915|||1|1|1
42341|63|1388.90|18|1|16585|0|||2448|43040|||1|1|1
42827|63|1388.90|18|65|15301|0|||6144|43255|||1|1|1
8150|63|1923.10|13|48|15682|0|||7948|43255|||1|1|1
8217|63|1388.90|18|12|16157|0|||9164|43276|||1|1|1
42665|63|1176.50|17|21|16264|0|||9942|43339|||1|1|1
42438|63|1750.00|10|1|16624|0|||16033|43453|||1|1|1
9372|63|1388.90|18|5|16535|0|||7943|43637|||1|1|1
43442|63|533.30|15|9|16305|0|||2156|43671|||1|1|1
40889|63|1250.00|12|19|15831|0|||2529|43671|||1|1|1
2275|63|1388.90|18|19|15791|0|||3617|43705|||1|1|1
432|63|1250.00|14|12|16149|0|||7904|43728|||1|1|1
8508|63|1500.00|10|13|16106|0|||2846|43801|||1|1|1
43336|63|1388.90|18|16|16407|0|||7304|43928|||1|1|1
40294|63|2083.30|12|11|16218|0|||3807|43963|||1|1|1
20367|63|972.20|18|4|16574|0|||20356|43992|||1|1|1
7958|63|1388.90|18|2|16599|0|||8303|44009|||1|1|1
7923|63|2083.30|12|19|15775|0|||29|44176|||1|2|1
2427|63|1500.00|10|17|15901|0|||3758|44214|||1|1|1
8192|63|571.40|14|20|16292|0|||40545|44219|||1|1|1
12735|63|566.70|15|11|16215|0|||1823|44242|||1|1|1
9355|63|694.40|18|6|16502|0|||9116|44250|||1|1|1
3639|63|2083.30|12|18|15868|0|||1237|44284|||1|1|1
43129|63|2083.30|12|32|16022|0|||8731|44304|||1|1|1
10704|63|694.40|18|7|16427|0|||9207|44320|||1|1|1
40723|63|833.30|18|17|15921|0|||60|44322|||1|1|1
2484|63|1111.10|18|39|15875|0|||5744|44326|||1|1|1
40966|63|1111.10|18|57|15391|0|||7956|44345|||1|1|1
42002|63|1388.90|18|27|16142|0|||5918|44454|||1|1|1
9929|63|1000.00|10|15|16439|0|||8703|44484|||1|1|1
8703|63|1388.90|18|40|15836|0|||9929|44484|||1|1|1
457|63|1388.90|18|47|15240|0|||458|44573|||0|1|1
43634|63|2083.30|12|3|16537|0|||32|44574|||1|1|1
3620|63|1666.70|15|18|15845|0|||2128|44575|||1|1|1
41860|63|2500.00|10|19|15771|0|||3469|44657|||1|1|1
40678|63|833.30|18|15|16028|0|||8504|44661|||1|1|1
10703|63|666.70|12|6|16516|0|||9185|44687|||1|1|1
9111|63|1785.70|14|52|15517|0|||9108|44690|||1|1|1
9185|63|1388.90|18|52|15523|0|||8703|44707|||1|1|1
40518|63|1562.50|16|15|16432|0|||8208|44718|||1|1|1
9334|63|666.70|12|41|15778|0|||40518|44718|||1|1|1
9146|63|615.40|13|45|15741|0|||6171|44728|||1|1|1
2274|63|1388.90|18|9|16314|0|||1468|44730|||1|1|1
6253|63|433.30|15|32|16026|0|||7946|44799|||1|1|1
6312|63|1388.90|18|66|15253|0|||7142|44911|||1|1|1
41407|63|2500.00|10|7|16422|0|||6915|45535|||1|1|1
4653|63|1388.90|18|11|16217|0|||453|45620|||1|1|1
42086|63|1388.90|18|40|15827|0|||6110|45637|||1|1|1
42262|63|1388.90|18|36|15935|0|||9366|45736|||1|1|1
40908|63|500.00|10|20|16316|0|||7944|45818|||1|1|1
41635|63|1388.90|18|12|16133|0|||40496|45881|||1|1|1
40192|63|2500.00|10|8|16404|0|||3163|46026|||1|1|1
2485|63|2083.30|12|13|16061|0|||22|46027|||1|1|1
9902|63|1666.70|15|41|15773|0|||8714|46045|||1|1|1
805|63|1388.90|18|16|15963|0|||8147|46200|||1|1|1
2525|63|1250.00|18|12|16163|0|||3059|46204|||1|1|1
6927|63|1388.90|18|54|15452|0|||7108|46360|||1|1|1
43830|63|1388.90|18|1|16672|0|||5740|46519|||1|1|1
13247|63|2083.30|12|19|15816|0|||3163|46533|||1|1|1
631|63|1388.90|18|19|15830|0|||2125|46576|||1|1|1
9174|63|833.30|18|24|16170|0|||6182|47490|||1|1|1
9945|63|1176.50|17|41|15800|0|||9516|47494|||1|1|1
40508|63|2500.00|10|17|15926|0|||16033|47521|||1|1|1
6191|63|1500.00|10|35|15942|0|||9929|47633|||1|1|1
42500|63|1041.70|12|13|16484|0|||9335|47723|||1|1|1
114|63|500.00|15|13|16135|0|||1446|48030|||1|1|1
42740|63|1000.00|15|15|16015|0|||3508|48129|||1|1|1
2269|63|2083.30|12|9|16341|0|||2427|48818|||1|1|1
41062|63|1666.70|15|6|16466|0|||3135|49007|||1|1|1
2466|63|1666.70|15|16|15955|0|||60|49109|||1|1|1
43830|63|1388.90|18|13|16176|0|||5740|49113|||1|1|1
40816|63|1470.60|17|1|16586|0|||2634|49120|||1|1|1
1364|63|1388.90|18|7|16418|0|||607|49742|||1|1|1
43262|63|1388.90|18|31|16045|0|||2274|49753|||1|1|1
43040|63|1388.90|18|3|16497|0|||6986|49779|||1|1|1
40976|63|1388.90|18|13|16131|0|||1858|70725|||1|1|1
19|63|1875.00|24|9|16285|0|||2466|70733|||1|1|1
496|63|1470.60|17|22|15662|0|||47209|211|||1|1|1
46577|63|1388.90|18|31|15300|0|||2619|222|||1|1|1
41723|63|1666.70|24|12|16171|0|||41755|264|||1|1|1
45|63|1388.90|18|15|16009|0|||45904|269|||1|1|1
1432|63|2500.00|10|15|16010|0|||41225|404|||1|1|1
40587|63|1388.90|18|26|15370|0|||42459|416|||1|1|1
3004|63|1562.50|16|19|15814|0|||49004|416|||1|1|1
44347|63|1250.00|18|40|15824|0|||7105|462|||1|1|1
1834|63|1388.90|18|16|15954|0|||48135|464|||1|1|1
48135|63|833.30|18|18|15851|0|||1834|464|||1|1|1
3469|63|1388.90|18|8|16370|0|||42060|477|||1|1|1
47984|63|1041.70|12|10|16258|0|||458|477|||1|1|1
517|63|1785.70|14|9|16289|0|||47377|483|||1|1|1
3684|63|1388.90|18|24|15548|0|||48672|517|||1|1|1
41649|63|1388.90|18|15|15998|0|||49588|560|||1|1|1
2448|63|1388.90|18|22|15661|0|||42341|573|||1|1|1
3884|63|1388.90|18|1|16589|0|||46594|614|||1|1|1
802|63|2500.00|10|15|16021|0|||48271|614|||1|1|1
216|63|1388.90|18|9|16325|0|||43748|1216|||1|1|1
2408|63|1388.90|18|35|15126|0|||44171|1218|||1|1|1
40893|63|833.30|18|19|15837|0|||47798|1218|||1|1|1
40691|63|1041.70|12|11|16199|0|||43281|1238|||1|1|1
42963|63|500.00|10|10|16244|0|||45845|1238|||1|1|1
3032|63|1666.70|6|6|16486|0|||46129|1266|||1|1|1
3573|63|972.20|18|17|15913|0|||42915|1276|||1|1|1
4305|63|1250.00|14|23|15592|0|||44920|1284|||1|1|1
40345|63|833.30|15|21|15707|0|||42754|1354|||1|1|1
43160|63|833.30|18|21|15708|0|||44594|1359|||1|1|1
233|63|1388.90|18|21|15729|0|||48076|1409|||1|1|1
404|63|1388.90|18|19|15787|0|||46324|1432|||1|1|1
44735|63|1388.90|18|7|16421|0|||1456|1494|||1|1|1
49386|63|1388.90|18|8|16385|0|||2403|1494|||1|1|1
7915|63|666.70|15|14|16049|0|||40900|1812|||1|1|1
43278|63|1785.70|14|27|16161|0|||44344|1817|||1|1|1
464|63|2083.30|24|26|15407|0|||40963|1834|||1|1|1
40368|63|1388.90|18|10|16273|0|||42220|2211|||1|1|1
22|63|1388.90|18|9|16302|0|||48027|2211|||1|1|1
1395|63|1923.10|13|6|16467|0|||49281|2247|||1|1|1
551|63|2083.30|12|13|16060|0|||40902|2273|||1|1|1
5740|63|1388.90|18|6|16449|0|||44786|2403|||1|1|1
1218|63|1388.90|18|13|16101|0|||40893|2408|||1|1|1
40028|63|2500.00|10|6|16491|0|||44609|2416|||1|1|1
4690|63|1388.90|18|11|16243|0|||49742|2427|||1|1|1
49742|63|1388.90|18|16|15975|0|||1364|2427|||1|1|1
6123|63|1346.20|13|20|15755|0|||44581|2437|||1|1|1
41907|63|2083.30|12|46|15578|0|||44622|2447|||2|1|1
44648|63|1923.10|13|2|16549|0|||3503|2447|||1|1|1
43538|63|400.00|15|14|16473|0|||43534|2471|||1|1|1
49638|63|666.70|12|9|16342|0|||3450|2524|||1|1|1
6207|63|533.30|15|2|16556|0|||44785|2574|||1|1|1
42754|63|882.40|17|17|15919|0|||44172|2593|||1|1|1
43354|63|500.00|12|13|16059|0|||44888|2619|||1|1|1
2805|63|687.50|8|13|16103|0|||44730|2806|||1|1|1
47157|63|2083.30|12|15|16023|0|||3032|3026|||1|1|1
42652|63|2083.30|12|23|15598|0|||45317|3046|||1|1|1
45488|63|1388.90|18|24|15532|0|||2292|3163|||1|1|1
43748|63|833.30|12|13|16102|0|||44105|3166|||1|1|1
41329|63|1388.90|18|16|15983|0|||44044|3469|||1|1|1
40611|63|1388.90|18|7|16435|0|||44724|3470|||1|1|1
48697|63|972.20|18|8|16359|0|||1498|3473|||1|1|1
42915|63|1388.90|18|23|15635|0|||45789|3573|||1|1|1
2175|63|750.00|12|1|16604|0|||41661|3606|||1|1|1
222|63|1388.90|18|31|15306|0|||42273|3642|||1|1|1
3472|63|2500.00|10|7|16444|0|||44610|3704|||1|1|1
1843|63|1388.90|18|31|15298|0|||49006|4203|||1|0|1
40309|63|1388.90|18|30|15356|0|||45753|4207|||1|1|1
401|63|1388.90|18|9|16355|0|||45317|4208|||1|1|1
44436|63|1785.70|14|16|15991|0|||2570|4209|||1|1|1
806|63|1166.70|15|8|16351|0|||41650|4239|||1|1|1
48818|63|1041.70|12|15|16004|0|||3508|4329|||1|1|1
40902|63|1176.50|17|34|15168|0|||47664|4489|||1|1|1
653|63|1666.70|15|1|16612|0|||48661|4555|||1|1|1
2583|63|1388.90|18|10|16280|0|||42160|4680|||1|1|1
43709|63|1388.90|18|19|15766|0|||48973|4706|||1|1|1
6503|63|1388.90|18|20|16290|0|||46085|6119|||1|1|1
42611|63|694.40|18|65|15314|0|||42665|6138|||1|1|1
3418|63|1666.70|15|13|16126|0|||41110|6176|||1|1|1
9115|63|1000.00|10|14|16454|0|||45498|6188|||1|1|1
9191|63|1250.00|14|6|16463|0|||43276|6198|||1|1|1
6929|63|2500.00|10|22|16228|0|||44052|6202|||1|1|1
42200|63|1000.00|10|24|16172|0|||45520|6209|||1|1|1
46249|63|1388.90|18|29|16062|0|||7147|6209|||1|1|1
7946|63|500.00|15|45|15743|0|||44293|6253|||1|1|1
8144|63|1388.90|18|4|16573|0|||47487|6312|||1|1|1
43590|63|1388.90|18|57|15389|0|||45848|6503|||1|1|1
6978|63|1000.00|8|22|16233|0|||44303|6701|||1|1|1
44131|63|1388.90|18|28|16110|0|||1258|6701|||1|1|1
8218|63|2083.30|24|17|16383|0|||41381|6708|||1|1|1
7140|63|2500.00|10|19|16334|0|||44720|6910|||1|1|1
47509|63|1388.90|18|20|16293|0|||6172|6988|||1|1|1
6198|63|666.70|15|10|16272|0|||41100|6993|||1|1|1
6955|63|1388.90|18|20|16266|0|||45980|7108|||1|1|1
6164|63|1250.00|18|44|15753|0|||46249|7147|||1|1|1
47866|63|972.20|18|39|15856|0|||7142|7151|||1|1|1
42685|63|1388.90|18|31|16031|0|||44724|7304|||1|1|1
7505|63|1388.90|18|28|16111|0|||44728|7934|||1|1|1
8176|63|1666.70|15|13|16480|0|||44306|7944|||1|1|1
9366|63|833.30|18|53|15490|0|||42262|7958|||1|1|1
7142|63|1388.90|18|22|16250|0|||47116|7959|||1|1|1
41955|63|1388.90|18|3|16594|0|||46289|8141|||1|1|1
43255|63|1388.90|18|48|15648|0|||42827|8150|||1|1|1
9369|63|2500.00|10|17|16405|0|||47689|8163|||1|1|1
44719|63|2500.00|10|3|16595|0|||6921|8173|||1|1|1
7944|63|2500.00|20|53|15487|0|||40908|8176|||1|1|1
7151|63|1388.90|18|49|15634|0|||42002|8199|||1|1|1
1817|63|2500.00|10|6|16515|0|||44799|8199|||1|1|1
46320|63|972.20|18|70|15138|0|||6982|8203|||1|2|1
45554|63|1388.90|18|2|16598|0|||6946|8207|||1|1|1
2593|63|1250.00|18|15|15999|0|||42754|8210|||1|1|1
9338|63|1458.30|12|35|15948|0|||47702|8210|||1|1|1
9164|63|1388.90|18|21|16269|0|||41006|8217|||1|1|1
6165|63|350.00|10|28|16124|0|||45600|8742|||1|1|1
47761|63|1029.40|17|41|15768|0|||7105|8742|||1|1|1
5759|63|1388.90|18|28|16096|0|||41752|9110|||1|1|1
6188|63|2500.00|10|14|16462|0|||47687|9115|||1|1|1
6933|63|2083.30|12|41|15772|0|||41772|9125|||1|1|1
9108|63|1000.00|10|33|16003|0|||45637|9167|||1|1|1
